user_id,item_id,timestamp
71,88,884854403
47,82,885823410
71,11,894557838
63,29,889395384
25,86,887093253
47,89,889026496
9,81,877479432
57,62,895881355
20,59,884487037
89,5,879732967
52,31,894937832
24,28,896544027
37,61,882319423
89,42,875693631
63,2,898252143
64,50,893800018
45,76,871970410
52,76,898538029
9,66,884694759
10,17,896271740
61,83,885582946
25,82,870755741
26,93,877250072
64,29,890209995
25,48,889957644
8,29,898924753
21,33,884146480
69,93,897091269
29,85,890261931
82,10,880417190
63,3,890740092
62,90,896434685
99,53,899200180
86,73,893792002
59,7,876654476
94,18,897826579
88,57,883383267
62,61,888892595
92,9,876259389
2,12,875191615
89,46,885410370
11,85,880482985
77,84,879014489
27,2,891405510
17,93,876676832
74,40,875612476
2,48,880512718
16,83,884725470
91,72,893781204
38,29,878119657
81,51,893496478
17,78,885685497
49,34,888871119
40,30,887547638
10,81,890627895
31,28,873786882
68,27,876770531
88,37,878108381
8,60,885043986
39,93,882307685
82,47,873005054
25,80,885215933
50,32,883952511
98,49,877813751
10,23,878505708
66,78,878761888
14,12,875091444
85,69,876759837
54,8,886922851
55,28,877660904
42,84,892016589
5,43,874832986
19,2,871231905
39,88,883159587
39,33,892245647
15,1,885697689
35,80,883990233
26,67,878201018
71,3,885079044
2,31,899835344
49,95,874961422
6,5,888532802
18,51,879342933
78,82,875539591
13,90,894756544
100,35,889475053
9,94,883642546
97,17,890943321
8,89,874772420
64,82,873191016
47,83,871158088
63,91,878442097
70,57,894594115
36,89,881018750
85,56,898247515
78,27,888531619
57,5,887974839
42,94,889842657
86,14,884169141
19,62,892094650
87,35,889813200
17,15,875864357
86,24,884797877
71,90,884777708
100,80,873160032
79,93,883811788
26,21,896042656
59,68,888782894
49,90,885677018
9,39,875519852
100,96,896636700
30,98,884723557
96,81,898412459
58,52,885438061
67,10,881517246
79,22,898176928
6,95,895969526
61,66,870320941
81,39,884226010
43,32,896879819
37,83,892892625
73,15,884619871
100,11,878361928
31,25,899948879
30,50,889804322
26,44,887073832
95,25,896391047
16,33,899788456
47,2,893739555
3,59,885657778
86,18,898999891
42,43,871649138
54,52,875832238
18,75,879582412
75,29,882383836
61,51,878087271
35,63,880106995
49,1,885683695
9,7,892206320
48,61,873512692
5,71,873655378
41,3,879580623
64,1,870701596
32,51,872848145
51,91,879505282
29,71,895021320
53,23,871874160
11,27,896028974
67,21,892242733
97,47,891763115
4,55,872750410
14,75,899619905
84,12,880182308
40,79,870005331
1,99,886881794
9,84,890339284
38,17,887266508
7,74,883039875
18,85,870439405
40,68,889698346
68,5,898320276
98,58,880682438
50,39,896061419
35,95,899128308
13,75,891224160
4,58,874559876
50,41,899866738
46,5,892259976
58,47,881156949
10,70,890088822
97,51,892708675
74,99,886236102
68,64,880844073
23,77,892227235
39,68,884669952
38,8,882778884
58,11,878424711
91,100,878277243
11,45,883135334
64,6,883974751
22,27,880435548
48,16,874004437
54,59,895053831
41,47,871635856
16,47,876286527
96,65,898153105
98,55,870995440
96,41,873414210
84,62,890430836
3,11,890696564
28,83,881667892
26,51,882193030
15,52,892329180
20,3,886178456
5,65,893360521
8,88,882732587
33,40,891927412
58,49,882846343
2,35,884082755
48,31,875834463
94,26,899702356
16,63,885303135
57,89,888117025
33,32,871909857
74,13,889208230
61,33,898087778
6,69,875772805
7,88,881380010
47,27,889250926
7,100,876404788
42,18,877817098
17,15,883899398
80,13,886798149
82,80,889623074
33,93,879177272
98,56,877741588
85,56,888081594
83,38,897612044
80,94,891487283
54,6,891043738
37,18,882837208
66,4,897249991
32,40,879198592
47,12,881894130
47,77,882839080
41,60,870073257
44,17,885083536
95,84,899487102
33,16,891768918
17,50,891309545
51,42,870468831
79,16,891487102
70,84,872301214
54,82,884770354
23,21,871055329
57,11,876152033
61,52,897119034
29,90,889154648
83,88,881842935
12,74,876627398
67,93,890164521
26,70,887535935
49,64,883762728
35,21,898296501
90,6,880020354
28,52,877633873
68,12,882680345
73,17,874877188
35,84,887248974
48,27,871325357
3,71,888446217
30,29,890838665
33,7,890380591
81,85,890969775
92,3,872523066
43,73,872681526
94,95,879439031
8,55,898025096
27,48,874963886
90,82,877644685
28,37,891915641
6,77,871210476
62,88,871457519
42,85,874525502
75,4,894540538
28,10,887585980
78,10,882168197
7,64,881677693
37,55,894115629
9,39,879399182
25,17,883282822
23,73,884210886
2,4,898677312
52,47,895319996
80,72,890723970
74,89,896810315
23,97,870562718
78,78,894642751
8,36,877384235
28,67,889602883
46,37,871129687
38,81,899844370
54,70,889307932
83,38,892105942
90,47,890015519
28,98,881719943
35,16,874875045
17,80,896684612
23,83,894559247
64,22,883547208
41,38,889903568
12,85,876894544
3,51,877717063
57,65,881450457
40,45,894346294
44,37,882724446
75,37,876087538
62,37,891781943
14,26,881361802
95,46,871727891
84,21,879282009
30,69,894982401
45,14,884922112
63,89,889602505
8,87,875992697
1,70,892578121
99,34,892585486
15,93,872556814
96,66,885390099
34,67,883932024
70,99,882050444
89,8,878138697
49,91,880562584
26,30,887937311
5,1,880126493
92,98,871400497
32,90,899847580
63,95,878063189
69,93,892664617
2,88,893262402
76,64,872470131
30,100,888202970
47,35,881023480
16,100,895563558
27,95,878050023
45,60,870405786
68,31,885436976
25,61,895314397
48,67,899651752
20,51,891822786
76,26,871357088
72,32,885224240
19,45,881475703
60,35,873980772
80,87,874307723
79,83,882920070
1,83,895738367
86,75,872690331
78,1,873849833
71,81,872778532
10,60,881477201
85,74,883110436
9,24,879652870
27,76,887044953
13,28,874959031
35,67,874369517
77,34,881113555
55,97,892380997
14,36,883544768
15,27,891786866
28,35,893686597
49,6,885753566
68,56,896554740
31,96,888968822
73,71,893741169
90,91,898764679
5,77,893531916
82,100,883442506
22,58,874871003
20,75,871489151
84,89,888104487
47,30,879780383
100,31,885804099
8,90,887583786
96,50,897551172
10,6,878817903
19,96,878975538
2,89,883519720
92,63,880946527
78,45,880659543
51,51,871820656
36,29,877385641
86,84,884008573
65,51,883979876
50,75,875400610
70,84,886087451
65,39,872664044
26,76,877854277
36,70,876930417
14,73,879243471
13,13,878065176
78,28,891213688
23,73,895837836
35,30,886672757
1,81,872969442
100,55,878033968
9,5,880062552
18,64,871690236
76,67,896522827
7,80,878343070
83,37,891165615
84,93,887701341
67,78,874475928
85,79,873581793
76,6,876080094
75,88,876056903
100,34,875618399
36,6,870913950
56,51,887612465
8,80,894753214
29,49,892459336
39,37,891867588
39,73,881789168
93,85,879276146
3,20,880417693
30,14,896209067
60,29,888581725
65,99,894060884
46,79,889052877
71,44,870308236
86,88,874768617
6,13,899239943
66,33,891214838
78,5,882028695
31,85,890843658
3,64,890674371
12,51,887193954
29,95,897657522
72,6,885388911
43,19,870386717
17,39,874530847
5,58,870485056
78,57,897158962
1,80,889515883
87,76,888801497
74,67,872578040
29,69,882021112
74,60,892648235
98,70,874425501
31,13,899166211
39,80,871043477
58,12,870560697
61,39,875889281
56,54,885591551
21,79,871487217
75,15,887482353
89,8,891643341
80,61,877428991
79,15,890419605
100,85,879912800
65,85,880692179
33,2,876229457
94,17,872453172
8,87,897211234
76,40,899957710
48,55,878686341
87,22,899056841
57,64,880105019
16,95,891472650
96,30,898305264
96,85,899169199
71,70,887626210
99,34,881070660
77,58,881885152
88,95,897800307
39,64,877699531
98,27,896401579
32,1,877492708
26,100,891637743
81,67,893276527
54,26,870730179
38,84,896918295
52,99,893101391
61,74,871384892
53,86,894076200
69,27,875876437
83,27,885160856
41,77,896994738
82,62,889593246
4,41,881064541
69,26,892760781
32,1,885393933
16,68,872694838
72,80,871438592
86,19,872193548
37,97,889705308
72,79,876725362
35,49,886401515
9,73,871430302
31,53,897078477
20,34,870789854
8,12,879937741
58,18,879316311
19,34,899382963
34,70,874471064
77,48,892443521
68,22,891290621
30,8,898111410
7,18,871004476
51,6,890269285
69,50,870234080
22,49,885059000
93,47,877025030
31,77,885801675
37,51,870142423
12,40,890302081
16,15,878748166
69,47,885417162
49,63,878406362
93,96,895145019
45,35,894559530
38,34,878423094
91,30,889371869
59,77,897476794
56,64,894128779
61,3,881989213
69,13,878838090
64,72,885053603
77,46,895227100
4,39,893588746
55,34,880302758
41,50,894228791
52,29,892386486
42,4,872676119
70,61,879350851
65,18,871932097
95,59,895207647
34,53,893036612
24,24,877889374
18,25,891500172
7,21,880471518
100,26,872723211
79,61,882478744
14,77,881196932
88,58,898751699
42,9,880258834
43,58,897418321
23,55,898219299
56,61,899464969
96,53,885006187
80,80,891222256
90,73,886668950
65,70,891388959
43,91,897123357
71,43,880914245
23,19,896014870
28,32,879347288
78,58,895851306
42,74,871449880
59,58,895463245
80,31,899867701
90,25,898609258
92,89,888447311
28,49,879390645
18,28,888078914
1,48,887506022
50,34,888726130
90,78,889575442
3,74,879128534
59,84,895329237
19,82,892966971
58,42,894266170
99,16,870654518
5,47,877390116
49,83,873153485
59,80,896882770
52,75,893893172
67,51,870369079
29,31,888059956
98,88,874450462
79,54,874860795
12,43,890762502
13,54,894128528
12,73,889263773
20,7,876925355
49,42,881419045
15,64,882812354
94,75,873380161
60,18,899041957
21,55,890519718
8,25,873003053
38,62,877887933
66,19,877594803
80,59,888663117
70,68,890880384
13,9,887499445
97,98,870965450
28,35,890963684
95,53,892082698
63,81,882877546
76,55,885193544
28,70,871585967
99,84,881569616
29,32,891860627
3,13,873377809
39,24,897211893
78,86,887527068
9,15,874588123
29,50,897467200
96,11,889644703
94,21,885607608
81,42,872972512
18,22,876211010
82,93,886998296
89,74,888047367
14,73,886849263
48,78,874255729
45,96,899012605
33,57,880506072
30,52,899856995
31,60,878424746
91,51,890729292
26,3,885378756
44,95,889820859
53,58,887887672
47,73,882182756
78,27,898432341
2,93,893368960
19,63,879837502
15,50,872451918
60,26,874386850
50,16,872297328
40,13,879537496
90,57,875997274
66,48,884028272
71,8,893301866
42,29,871841425
50,39,874747734
49,57,897368212
46,26,876169293
32,38,872719269
28,28,878799922
87,42,895985059
67,8,871076886
64,19,899851187
4,80,873708288
74,68,882309999
90,84,883635894
12,87,898856122
84,76,894722354
55,47,894935335
63,35,885531655
52,77,880010033
88,71,885796528
30,100,873601720
46,2,895967877
6,82,897879238
27,92,886804956
86,95,874646247
91,45,875588433
66,59,889479352
71,63,883500612
51,51,890122818
57,5,881208666
34,33,871954319
24,46,885669584
47,12,892362536
100,15,898490686
32,98,870522607
48,58,875483496
51,25,890473110
30,32,885906431
77,91,874328687
82,78,873108988
27,62,870455890
42,3,870867113
6,99,891406323
65,83,883886094
79,15,896569194
92,78,886471837
33,22,897198126
92,35,877335469
63,15,881689031
69,66,870510740
42,39,887264890
18,47,889068567
31,67,880240987
17,44,880071376
40,62,898796943
11,91,890803024
23,14,891552464
25,17,898461525
73,64,870338240
28,53,884771348
79,21,883533755
45,37,888610243
25,56,895951916
52,39,876734581
80,9,883463220
11,8,881850664
41,62,887096597
57,56,885122228
3,59,871747258
46,95,880379679
94,87,894477720
33,17,899753684
15,91,888811670
42,74,891192218
69,19,888955894
60,80,871794184
8,47,872438048
97,17,871025921
98,44,896939685
99,91,885632351
26,39,893407989
27,41,871151449
52,9,881855069
24,65,870389628
59,4,875007296
53,28,889732708
96,74,890991939
57,14,893579672
27,42,892473747
52,6,879639362
86,33,891023500
47,53,885831684
4,64,870189352
83,74,877318353
26,81,891810595
17,33,881244585
72,10,879612638
56,11,888454022
91,75,886475225
19,14,890826295
43,46,893609494
43,71,874737081
18,17,888042145
2,74,878629629
95,76,876151389
67,56,874663453
14,13,891170474
82,69,871997931
48,55,886547615
44,22,897126908
67,11,876870063
10,50,889879067
44,2,893765038
100,22,874527129
61,83,895924414
20,37,897355167
59,1,886285887
69,78,897535580
79,20,898506878
85,57,871960649
97,80,887129341
71,57,896665226
98,5,894514974
40,40,873266733
89,77,894838625
28,61,871575235
2,65,880476365
32,86,898270490
48,39,896840620
56,21,877452081
68,92,881656658
3,22,897266841
89,48,870672889
25,80,885929373
81,25,890955050
25,55,889643024
50,74,892495078
51,4,895962699
89,95,899344687
15,72,880262807
95,82,898416652
63,78,894149430
69,10,871152028
84,82,882484654
21,32,887468638
9,72,887191793
2,28,874242528
91,52,892498712
98,85,888261446
7,47,875595309
87,27,877310992
36,78,898524007
88,53,883521625
16,81,876602166
28,53,877375234
34,97,890507173
16,93,876495639
1,49,887024340
66,42,893464567
22,49,889228390
6,50,884454215
18,77,899155613
19,67,875244171
8,87,889525670
13,70,890615947
59,1,871417351
68,46,889048138
78,22,886821793
65,42,877021096
45,94,892976781
91,39,881699783
32,60,895225656
23,17,874085869
60,58,894049865
91,29,879816754
38,29,880888242
52,71,886762936
66,11,891943425
75,64,870366124
64,22,874460809
62,24,880548414
81,32,882884795
84,6,872960844
8,82,878403298
38,98,883772654
54,47,883447912
42,97,882614281
28,37,884108910
80,62,876335276
71,71,893358475
98,60,893764014
46,59,876128406
26,12,884242535
94,54,871872655
12,10,888094309
67,18,884726964
23,8,894293966
6,21,891635988
48,47,884221885
45,76,874813170
8,67,892923033
3,59,872408782
31,26,886821651
18,65,884533418
21,11,880698055
99,15,896075300
28,43,895106889
78,14,896072761
42,40,884398274
60,9,871750453
30,46,875782209
19,89,899237916
38,58,873330849
2,4,886520527
35,34,870279806
4,7,889680433
8,13,873688305
30,47,883896674
33,59,895466166
15,69,874565566
56,77,875614271
20,63,884726514
36,82,879985354
9,34,875161855
38,97,888989135
44,94,879402749
73,25,892770603
72,10,876072116
47,76,890832267
6,6,899247899
6,21,870510383
46,32,897272779
3,32,871110927
80,91,891614403
76,85,873183257
59,36,895530304
34,41,875429782
57,6,878505227
20,18,881866704
75,65,880381337
96,33,887618142
34,25,888270288
26,86,881947327
3,86,871496041
88,71,876201918
25,86,877166604
40,53,875680900
63,16,878242345
7,99,885654293
15,43,893860258
83,37,881090268
7,4,886594939
68,70,873443667
35,96,872822380
42,67,899040768
25,49,892047203
13,58,884949090
51,10,872588598
71,88,873247929
79,16,873679991
37,20,878759472
55,26,878118199
60,4,881438261
1,11,897575781
18,9,896863588
52,19,892978017
11,66,889614824
41,78,880361770
58,2,886060776
59,28,875796308
39,66,876018836
42,8,883582780
85,7,898977817
70,7,887285289
29,89,875773244
6,47,877733700
83,34,899178191
43,98,897830023
51,99,889060270
35,81,879874550
56,58,898532038
39,20,874644008
87,38,877331533
84,74,874110153
73,3,872416444
66,10,881595512
16,73,870736172
47,31,871715993
4,30,885902094
66,36,872118881
5,40,881736455
90,14,879853159
48,34,870727689
8,7,892719962
79,61,871731601
83,38,880834676
62,23,891926792
90,78,882382743
100,43,891183617
56,16,886486571
42,85,880416925
9,88,875402148
63,43,871562742
76,79,884407108
20,49,895902189
49,55,879651721
66,68,887762013
93,31,873807007
30,82,870532997
87,84,877031569
28,40,893017202
81,38,889111763
73,19,891336983
46,40,885121281
53,63,886750989
95,97,873145724
13,91,895527529
55,69,887543999
88,93,880339791
14,40,876110737
15,78,885553521
56,46,892259742
66,61,896704901
81,31,880576184
52,20,887918271
99,63,875755924
24,69,879263252
20,58,884387971
11,15,875377520
38,73,874895033
18,6,888887990
31,88,884182005
30,52,879216046
70,97,883085008
67,78,888178797
12,20,874507093
1,78,881045497
7,44,886883300
26,16,875207287
54,13,878243939
67,23,882639908
12,13,877785368
88,71,871502804
100,4,889978210
80,33,870452552
89,95,892186193
40,43,878156043
88,10,872339183
5,94,876706117
42,50,875442494
33,93,880972036
63,12,896112076
60,2,895611312
45,22,897281563
57,48,872437505
61,45,880337165
40,58,873513135
1,3,875930432
47,19,882369067
55,17,897814910
34,95,878649378
43,8,899644892
34,61,882203536
19,55,870026214
77,96,898895511
66,15,887450108
73,53,880175573
91,26,876282290
20,22,874291372
46,55,878133230
25,17,871287116
45,76,887894293
92,45,896697872
73,99,888223137
96,68,877490086
73,100,878793408
82,1,877697844
13,11,898304774
81,95,888066067
89,25,880081675
57,43,895415377
70,4,886998961
87,61,873577244
55,60,883499263
98,10,874707928
32,94,875853944
49,71,896818379
9,95,888588454
28,40,875017267
65,80,890328345
5,16,892568833
77,2,883097537
63,43,896238822
82,3,877544480
33,73,898417924
36,57,899016216
73,55,876772046
77,57,875493572
52,57,897413700
6,14,897634048
47,84,880129269
5,38,887546842
42,87,880834188
9,96,878128218
7,34,879621303
83,61,882804589
44,32,898282938
100,17,890715235
28,50,894934295
42,78,876605299
76,63,871028131
52,12,894007269
11,36,874055602
7,1,886628278
55,83,892166216
96,89,882287472
51,23,876194389
10,60,894812808
99,63,891961197
77,100,881839340
33,96,880580283
30,81,879351268
99,7,894306470
22,47,888782373
37,22,875800481
89,62,870755974
10,73,892512715
64,77,895566813
16,59,899125602
71,4,885129065
2,42,886028753
17,21,883570892
20,48,893854515
35,43,876930978
3,80,890200903
54,23,871417678
66,42,897011388
87,40,880753039
46,38,871981204
82,17,892039447
38,70,873902670
62,35,896609146
4,54,886241815
96,34,896548265
13,44,874020160
31,30,876229847
53,94,890661806
1,62,881858485
77,62,873725197
7,4,870067902
85,57,876670506
43,11,890043880
78,95,880139234
32,35,892180572
44,5,870652035
38,100,896484956
29,48,886329965
17,11,891527749
15,20,895742816
39,79,871509157
6,56,895445544
27,17,888172036
87,45,888977109
27,36,898962461
33,57,888030056
24,25,876348515
66,34,882094811
89,12,890188455
2,87,884260822
7,52,888606839
41,48,890462045
22,50,878486307
33,42,892721759
64,83,884731050
52,71,882407008
66,38,891879499
39,16,890293130
75,62,882402465
87,18,876646643
99,13,880510382
11,26,871371957
99,38,894298727
88,6,881585968
15,80,892683953
26,34,871086733
77,5,895186482
46,37,886303199
42,90,883660240
84,63,884287625
24,5,883185703
8,17,879867323
38,87,875751271
34,33,887619113
24,53,873498268
73,55,894522538
79,52,883508380
55,10,870711708
66,45,893218709
45,6,888755010
81,48,884145980
10,60,897549406
68,20,875479847
93,77,878585465
97,35,882829482
47,23,894842074
88,34,893676398
27,37,886017876
41,61,894381201
44,29,892376454
79,96,873109439
53,94,899957974
15,86,890482245
71,87,890582644
39,28,890749467
7,89,872329262
94,52,880572117
75,58,888929552
67,55,871720144
79,95,873410502
52,97,899794358
74,62,895213725
67,21,889529380
63,25,875586789
6,17,883737988
74,70,896658111
48,13,876493232
32,78,881792209
57,51,892346900
28,23,883037591
30,64,876512239
45,79,882239107
64,78,885574608
27,89,889975044
71,95,882315250
39,24,883564403
22,18,885449047
80,62,894159302
90,51,889087144
93,80,874241609
20,73,877676050
2,69,886217632
82,80,897617040
24,100,883987684
2,42,882952212
16,98,899090125
44,31,891992484
66,21,886070239
87,7,883361320
96,37,890835618
38,88,887332649
21,20,892434011
87,41,889970325
11,82,877926029
90,74,887696804
51,12,899010769
84,11,875434441
72,72,877294501
28,99,889256298
23,22,897209988
89,8,872413365
82,7,873507751
35,68,893900348
2,13,870958588
78,22,893003472
52,21,892464244
89,74,877258648
70,86,879805030
96,10,894736985
54,28,887454041
15,81,876368029
73,84,889062783
25,22,886412608
42,51,883089600
88,50,888734632
36,33,899512056
88,87,893546480
63,67,882436398
86,97,886467336
19,29,899504404
98,19,881950164
63,33,874629440
33,65,888845461
61,11,896385486
30,1,879830002
63,4,895495312
60,71,870212907
32,64,875851723
43,57,887575190
31,2,878025106
43,57,876618250
45,87,877509019
85,43,888336288
98,19,898797171
40,86,873858234
13,27,870047758
50,75,877005743
78,55,879688832
63,5,879366206
24,23,878506342
92,4,892336398
15,7,876762572
46,13,878590617
10,11,883079775
52,38,889553274
84,6,886477266
48,24,886477002
100,60,888456671
47,54,879975738
34,96,895204209
20,38,883666219
89,60,884934428
37,90,893033450
47,93,881615482
35,53,872631509
56,17,879011486
28,22,890220503
89,88,875162041
16,91,891401118
79,74,885143215
36,20,898934831
2,8,880134374
98,43,874583555
70,8,881680936
16,52,888656201
53,78,898558543
39,56,885517765
75,79,887569592
56,64,893129475
41,18,898634880
13,47,882172821
52,84,894945993
80,90,892379621
43,10,875436178
43,45,890873411
32,38,880444824
24,78,875880095
40,59,897641442
69,50,897292046
32,18,888545813
37,15,896008593
90,13,887517969
87,89,892618791
72,8,898797156
82,29,885995339
99,13,884424081
29,17,875375658
99,71,885723465
43,72,886115650
91,76,880004696
48,6,883215733
21,53,879085763
75,90,877407040
62,35,880766626
63,42,881850879
14,46,885200223
3,85,883690074
73,2,871562844
90,22,898496641
36,30,870836305
2,40,898097126
57,64,887018104
33,91,898368130
62,30,875671224
66,81,883873727
23,93,888063725
66,22,872266172
99,99,882427516
79,24,893852989
4,48,885984572
80,2,874377750
78,8,889551843
37,27,883813513
5,16,870321452
32,87,872179066
76,15,890236649
72,32,872011640
55,44,871859775
65,75,872546700
75,77,879202365
8,91,887518667
79,59,882955263
13,63,885518963
73,79,886808825
16,72,871134178
9,49,877362491
59,93,897277746
83,100,870558901
35,20,891500610
26,20,896051487
49,34,882567586
16,49,878040826
61,4,880903796
45,76,887576518
89,55,894326864
90,25,892752639
21,39,871761661
49,15,873939988
49,54,898850525
12,28,899274185
87,51,895166805
84,57,883804855
94,33,874521345
12,50,892709153
74,8,880638781
65,75,895830351
46,27,892188021
58,80,893008417
3,92,884138019
36,97,872643982
94,29,881909425
77,56,889766470
20,41,886235693
25,91,888020202
85,88,898119388
91,60,890219358
39,14,877696654
16,71,875679410
17,69,877513209
76,78,870718793
38,1,883930873
13,72,870368517
74,47,878701936
91,89,892253401
3,96,887996028
63,14,875637694
56,26,886847085
37,55,871741704
24,85,890905667
95,82,870094265
39,13,875551539
11,73,873048187
53,88,894357183
10,54,890506860
58,70,889956037
24,87,890051044
75,82,872248262
93,21,884473621
46,100,884104562
96,44,891956794
85,48,890012910
77,95,889997541
5,42,880548955
3,60,892332612
78,86,884279582
68,14,896848437
18,16,882344388
60,18,887565434
82,63,883557112
74,32,889456149
90,53,899321555
66,43,876749490
17,12,899603751
58,22,878664269
12,51,890275243
64,56,892902509
86,11,880710368
66,87,880617303
78,44,881508549
21,100,885268698
63,12,889028442
3,42,889038123
51,23,880741586
26,65,897538946
97,30,891444852
43,18,888715033
83,22,877902253
1,73,877843917
63,46,894632103
66,72,881723634
89,36,889536835
92,100,888922603
59,12,882498574
69,12,882868931
53,50,880136308
45,75,878330642
6,35,882592565
46,25,891042899
41,55,885189829
15,45,896174755
22,54,883105082
13,65,879927702
54,8,883020754
1,24,894054029
66,77,899217480
5,36,887952950
34,46,879793831
61,85,883215135
61,63,872159164
98,92,872604000
85,5,892237132
4,2,874717119
75,67,877537344
63,63,880550351
33,50,899767930
91,29,893616192
7,54,877718765
68,49,893852301
1,6,891914857
25,22,896032801
100,12,874946180
49,98,893944194
53,26,872692108
53,65,898803028
11,44,897197781
73,80,898425878
19,39,898898477
24,22,888363252
84,71,882165285
95,31,894754312
99,69,877116915
1,14,879004355
70,64,886344135
99,52,887152291
15,32,890808560
91,46,892950246
42,77,879960091
9,40,884496143
33,80,877829369
34,6,877873992
71,19,897184377
79,16,886974694
73,56,899154911
53,15,883503693
24,71,896050755
90,38,870439637
12,8,875917339
23,34,887003549
92,68,871287976
80,24,881466421
49,45,893342352
79,72,897534696
95,4,881480646
58,87,890345589
50,56,873969957
74,52,872856743
34,21,876958526
25,92,889408219
67,60,886502266
67,51,899714577
6,50,880329242
16,36,895361081
29,80,885833749
99,28,894607369
73,30,876324000
59,84,892748914
13,1,899756059
85,21,887372639
17,57,881057655
53,67,890691404
70,93,888721598
87,48,896996370
35,70,876456026
46,19,884384314
84,94,873841305
77,26,876889467
53,2,897214302
93,22,887799847
49,90,879055527
95,4,873069102
74,9,896652796
57,13,878460220
64,59,886272188
13,10,870048397
19,60,895905483
80,7,879962850
100,51,871611297
1,14,874113817
33,86,878494251
35,73,880630138
16,77,895165957
47,58,874062526
1,35,888296552
75,2,894297964
36,50,881443928
63,6,881160532
30,26,878337946
41,68,893924711
9,7,877434322
44,24,870749239
37,39,875538233
61,26,870766302
72,18,896478331
62,86,894492624
61,14,875814327
27,96,883193758
79,32,873555506
29,79,874723970
11,32,870510842
22,56,886508476
58,54,884554461
46,91,875347892
41,96,886008848
22,71,898783292
14,30,887569655
50,5,889556123
57,12,897674063
32,77,871885637
65,70,885794592
66,35,883361856
58,23,886826688
36,71,876743798
7,55,892220657
18,90,895635527
66,55,873437756
55,76,874948926
100,37,873149219
52,100,881653893
91,13,894624382
36,64,877785878
15,28,895172497
55,2,870706910
26,95,874302895
26,94,874350220
38,80,880284500
28,78,894514251
98,34,876141275
42,88,890289333
59,47,897454195
27,82,884560857
24,31,883223221
97,23,895614765
72,81,889338908
86,51,873321530
91,95,875448493
61,38,890404982
29,37,897453699
82,75,880999362
95,52,899277927
53,1,893685220
23,80,898120596
29,50,880993558
84,46,880417494
62,15,893041625
31,21,883137718
23,31,878177476
85,69,877661958
34,95,899407172
30,94,878859025
84,30,874954293
98,40,878882278
73,29,871968599
77,43,876000826
64,32,874583682
95,24,871846994
96,79,889656911
92,86,893680967
3,73,879750715
6,34,880614572
80,95,879654451
25,4,885792522
37,36,890400774
89,23,871051232
74,78,872217132
16,53,876361371
64,25,871007401
25,95,899484293
20,13,896399827
90,73,873904333
35,54,879529691
6,95,889357018
22,59,884164023
23,32,873974867
30,84,872680870
67,37,896881533
17,69,880243986
80,17,885420940
72,40,898820348
90,21,893822972
91,27,871714869
39,34,880142275
95,48,891134033
66,31,876539518
84,82,872080215
58,61,870741300
69,97,884336954
20,92,873761577
65,93,895675891
77,34,880704682
6,42,870191526
45,46,888254742
46,77,897028352
53,74,898423349
98,21,870991648
53,28,876921618
62,29,877243334
87,26,889333813
97,3,892204243
55,60,891290599
22,48,884340921
16,5,896373200
79,32,894009786
37,4,886450456
65,10,882823908
59,92,876318921
21,100,882019038
29,4,894184671
72,73,893869522
21,76,892948183
29,45,892936094
27,96,887704168
57,37,876586564
58,74,877310591
52,38,879187998
28,7,876121447
58,21,896658959
51,21,882182107
90,40,895640467
71,42,882905168
58,93,898390800
5,21,887992615
32,37,882261009
13,28,890390029
68,16,893418256
3,49,876407769
25,56,883640129
49,71,887334359
86,46,882737223
45,88,889830838
99,65,887735829
55,69,877486182
94,91,874715880
58,88,875124926
70,48,896940029
57,10,877759465
4,70,875912491
68,48,891411250
92,9,879756059
44,3,875201694
66,8,878416134
79,71,877063685
82,90,880330530
91,75,887315176
93,83,890137362
42,42,874129416
2,69,870236927
28,96,896121191
78,67,883751038
24,18,885533097
88,2,893142350
21,46,872022796
1,5,897729586
37,95,891959409
11,63,897967876
43,52,872145204
5,21,883877248
52,85,874007139
27,73,881689965
27,20,870500362
43,96,898446938
41,38,879522270
51,61,877191259
51,83,896987361
92,63,881328449
23,85,896990017
15,33,876192458
37,9,879675795
27,5,870870074
21,90,885347023
88,18,878592112
3,46,878402828
77,68,896070482
91,32,876505103
28,19,877659711
42,6,881778337
74,52,891654261
1,37,880899429
93,95,881884060
53,16,890033337
28,50,892877573
16,42,872567529
87,53,877030780
49,54,891028369
12,33,890887744
56,18,882654959
7,55,875983628
77,31,895241402
65,56,881710044
81,6,887358729
51,66,883993320
83,35,888426929
57,45,890447859
79,63,884186318
58,64,889367700
2,30,888679500
20,70,896858326
94,98,880388320
94,16,882692671
75,5,875717710
23,13,889975212
66,8,885215528
27,11,898059594
43,90,886617665
80,76,881742746
77,41,898836389
20,38,871347369
74,43,894923945
9,84,875674384
82,9,891540673
97,98,871314090
3,52,895629107
88,9,875513147
77,1,874004584
35,78,874739460
37,78,874743259
55,90,882950080
91,68,879206301
73,62,884271838
49,72,896135923
66,9,878569149
27,58,881404430
61,100,871953451
73,29,885164214
26,91,895275642
33,80,889368944
67,39,875414571
14,79,884741410
93,60,881193321
3,51,885318275
72,73,896977418
59,46,885715407
65,81,894179247
81,33,884790848
51,8,897918462
1,86,883769710
85,34,887385289
32,38,876090507
74,15,899724315
91,89,880138618
19,82,877864036
45,3,884541438
8,5,883179284
10,10,898521926
14,19,886022484
83,21,893440973
